epoch,shortterm,midterm,longterm
1696097861.153,0.090000,0.130000,0.090000
1696097871.153,0.080000,0.130000,0.090000
1696097881.153,0.140000,0.140000,0.090000
1696097891.153,0.120000,0.130000,0.090000
1696097901.153,0.100000,0.130000,0.090000
1696097911.153,0.090000,0.120000,0.090000
1696097921.153,0.070000,0.120000,0.090000
1696097931.153,0.060000,0.110000,0.090000
1696097941.153,0.050000,0.110000,0.090000
1696097951.153,0.040000,0.110000,0.080000
1696097961.153,0.040000,0.100000,0.080000
1696097971.153,0.030000,0.100000,0.080000
1696097981.153,0.020000,0.100000,0.080000
1696097991.153,0.240000,0.140000,0.100000
1696098001.153,0.200000,0.140000,0.090000
1696098011.153,0.250000,0.150000,0.100000
1696098021.153,0.210000,0.140000,0.100000
1696098031.153,0.180000,0.140000,0.090000
1696098041.153,0.220000,0.150000,0.100000
1696098051.153,0.190000,0.140000,0.100000
1696098061.153,0.160000,0.140000,0.090000
1696098071.153,0.130000,0.130000,0.090000
1696098081.153,0.110000,0.130000,0.090000
1696098091.153,0.100000,0.120000,0.090000
1696098101.153,0.080000,0.120000,0.090000
1696098111.153,0.140000,0.130000,0.090000
1696098121.153,0.120000,0.130000,0.090000
1696098131.153,0.100000,0.120000,0.090000
1696098141.153,0.080000,0.120000,0.090000
1696098151.153,0.070000,0.110000,0.090000
1696098161.153,0.060000,0.110000,0.090000
1696098171.153,0.050000,0.110000,0.090000
1696098181.153,0.040000,0.100000,0.080000
1696098191.153,0.120000,0.110000,0.090000
1696098201.153,0.100000,0.110000,0.090000
1696098211.153,0.080000,0.110000,0.090000
1696098221.153,0.070000,0.100000,0.090000
1696098231.153,0.210000,0.130000,0.100000
1696098241.153,0.330000,0.160000,0.110000
1696098251.153,0.440000,0.190000,0.120000
1696098261.153,0.520000,0.220000,0.130000
1696098271.153,0.600000,0.240000,0.140000
1696098281.153,0.660000,0.270000,0.150000
1696098291.153,0.710000,0.290000,0.160000
1696098301.153,0.760000,0.320000,0.170000
1696098311.153,0.790000,0.340000,0.180000
1696098321.153,0.830000,0.360000,0.180000
1696098331.153,0.850000,0.380000,0.190000
1696098341.153,0.880000,0.400000,0.200000
1696098351.153,0.900000,0.420000,0.210000
1696098361.153,0.910000,0.440000,0.220000
1696098371.153,0.930000,0.460000,0.230000
1696098381.153,0.940000,0.480000,0.240000
1696098391.153,0.950000,0.500000,0.250000
1696098401.153,0.960000,0.520000,0.260000
1696098411.153,0.960000,0.530000,0.260000
1696098421.153,0.970000,0.550000,0.270000
1696098431.153,0.970000,0.560000,0.280000
1696098441.154,0.980000,0.580000,0.290000
1696098451.153,0.980000,0.590000,0.300000
1696098461.153,0.990000,0.610000,0.300000
1696098471.153,0.990000,0.620000,0.310000
1696098481.153,1.060000,0.650000,0.330000
1696098491.153,1.050000,0.660000,0.330000
1696098501.153,1.050000,0.670000,0.340000
1696098511.153,1.040000,0.680000,0.350000
1696098521.153,1.030000,0.690000,0.360000
1696098531.161,1.030000,0.710000,0.360000
1696098541.153,1.020000,0.720000,0.370000
1696098551.153,1.180000,0.760000,0.390000
1696098561.160,1.150000,0.770000,0.400000
1696098571.156,1.290000,0.810000,0.410000
1696098581.153,1.240000,0.820000,0.420000
1696098591.153,1.210000,0.820000,0.430000
1696098601.153,1.170000,0.830000,0.430000
1696098611.153,1.150000,0.830000,0.440000
1696098621.153,1.120000,0.840000,0.450000
1696098631.153,1.100000,0.850000,0.450000
1696098641.153,1.090000,0.850000,0.460000
1696098651.153,1.070000,0.860000,0.470000
1696098661.153,1.060000,0.860000,0.470000
1696098671.153,1.200000,0.900000,0.490000
1696098681.153,1.170000,0.900000,0.490000
1696098691.153,1.140000,0.910000,0.500000
1696098701.153,1.120000,0.910000,0.510000
1696098711.153,0.950000,0.880000,0.500000
1696098721.153,0.960000,0.890000,0.510000
1696098731.153,0.810000,0.860000,0.500000
1696098741.153,0.690000,0.830000,0.490000
1696098751.153,0.580000,0.800000,0.490000
1696098761.153,0.490000,0.770000,0.480000
1696098771.153,0.420000,0.750000,0.480000
1696098781.153,0.350000,0.720000,0.470000
1696098791.153,0.300000,0.700000,0.460000
1696098801.153,0.250000,0.670000,0.460000
1696098811.153,0.210000,0.650000,0.450000
1696098821.153,0.260000,0.650000,0.450000
1696098831.153,0.220000,0.620000,0.450000
1696098841.153,0.180000,0.600000,0.440000
1696098851.153,0.160000,0.580000,0.440000
1696098861.153,0.130000,0.560000,0.430000
1696098871.153,0.110000,0.540000,0.430000
1696098881.153,0.090000,0.530000,0.420000
1696098891.153,0.080000,0.510000,0.420000
1696098901.153,0.070000,0.490000,0.410000
1696098911.153,0.060000,0.470000,0.410000
1696098921.153,0.050000,0.460000,0.410000
1696098931.153,0.040000,0.440000,0.400000
1696098941.153,0.030000,0.430000,0.400000
1696098951.153,0.030000,0.410000,0.390000
1696098961.153,0.020000,0.400000,0.390000
1696098971.153,0.020000,0.390000,0.380000
1696098981.153,0.160000,0.410000,0.390000
1696098991.153,0.140000,0.390000,0.380000
1696099001.153,0.120000,0.380000,0.380000
1696099011.153,0.100000,0.370000,0.370000
1696099021.153,0.080000,0.350000,0.370000
1696099031.153,0.070000,0.340000,0.360000
1696099041.153,0.060000,0.330000,0.360000
1696099051.153,0.050000,0.320000,0.350000
1696099061.153,0.040000,0.310000,0.350000
1696099071.153,0.030000,0.300000,0.350000
1696099081.153,0.030000,0.290000,0.340000
1696099091.153,0.020000,0.280000,0.340000
1696099101.153,0.020000,0.270000,0.340000
1696099111.153,0.020000,0.260000,0.330000
1696099121.153,0.010000,0.250000,0.330000
1696099131.153,0.090000,0.260000,0.330000
1696099141.153,0.080000,0.250000,0.330000
1696099151.153,0.060000,0.240000,0.320000
1696099161.153,0.050000,0.230000,0.320000
1696099171.153,0.050000,0.220000,0.310000
1696099181.153,0.040000,0.220000,0.310000
1696099191.153,0.030000,0.210000,0.310000
1696099201.153,0.030000,0.200000,0.300000
1696099211.153,0.020000,0.190000,0.300000
1696099221.153,0.020000,0.190000,0.290000
1696099231.153,0.020000,0.180000,0.290000
1696099241.153,0.010000,0.170000,0.290000
1696099251.153,0.010000,0.170000,0.280000
1696099261.153,0.010000,0.160000,0.280000
1696099271.153,0.010000,0.160000,0.270000
1696099281.153,0.330000,0.220000,0.290000
1696099291.153,0.640000,0.290000,0.320000
1696099301.153,0.540000,0.280000,0.310000
1696099311.153,0.460000,0.270000,0.310000
1696099321.153,0.540000,0.300000,0.320000
1696099331.153,0.610000,0.320000,0.320000
1696099341.153,0.670000,0.340000,0.330000
1696099351.153,0.960000,0.410000,0.360000
1696099361.153,0.970000,0.430000,0.360000
1696099371.153,0.980000,0.450000,0.370000
1696099381.153,1.060000,0.490000,0.380000
1696099391.153,1.050000,0.510000,0.390000
1696099401.153,1.040000,0.520000,0.400000
1696099411.155,1.040000,0.540000,0.400000
1696099421.153,1.030000,0.550000,0.410000
1696099431.153,1.020000,0.570000,0.420000
1696099441.154,1.090000,0.600000,0.430000
1696099451.153,1.080000,0.610000,0.440000
1696099461.153,1.070000,0.630000,0.440000
1696099471.153,1.060000,0.640000,0.450000
1696099481.153,1.120000,0.670000,0.460000
1696099491.153,1.100000,0.680000,0.470000
1696099501.153,1.090000,0.690000,0.470000
1696099511.153,1.070000,0.700000,0.480000
1696099521.153,1.060000,0.710000,0.480000
1696099531.153,1.050000,0.720000,0.490000
1696099541.153,1.040000,0.730000,0.500000
1696099551.153,1.040000,0.740000,0.500000
1696099561.153,1.030000,0.750000,0.510000
1696099571.153,1.110000,0.770000,0.520000
1696099581.153,1.090000,0.780000,0.530000
1696099591.153,1.070000,0.790000,0.530000
1696099601.153,1.060000,0.800000,0.540000
1696099611.153,1.050000,0.800000,0.540000
1696099621.153,1.040000,0.810000,0.550000
1696099631.153,1.040000,0.820000,0.550000
1696099641.153,1.030000,0.830000,0.560000
1696099651.153,1.030000,0.830000,0.560000
1696099661.153,1.020000,0.840000,0.570000
1696099671.153,1.160000,0.880000,0.580000
1696099681.153,1.140000,0.880000,0.590000
1696099691.153,1.340000,0.930000,0.610000
1696099701.153,1.290000,0.940000,0.610000
1696099711.153,1.240000,0.940000,0.620000
1696099721.153,1.200000,0.940000,0.620000
1696099731.153,1.170000,0.940000,0.630000
1696099741.153,1.150000,0.950000,0.630000
1696099751.153,1.120000,0.950000,0.640000
1696099761.153,1.180000,0.970000,0.650000
1696099771.153,1.160000,0.970000,0.650000
1696099781.153,1.130000,0.970000,0.660000
1696099791.153,1.110000,0.970000,0.660000
1696099801.153,1.020000,0.960000,0.660000
1696099811.153,1.020000,0.960000,0.660000
1696099821.156,1.010000,0.960000,0.670000
1696099831.153,1.010000,0.960000,0.670000
1696099841.153,1.010000,0.960000,0.670000
1696099851.155,1.010000,0.970000,0.680000
1696099861.153,1.080000,0.980000,0.690000
1696099871.153,1.070000,0.980000,0.690000
1696099881.153,1.060000,0.990000,0.690000
1696099891.153,1.050000,0.990000,0.700000
1696099901.153,1.330000,1.050000,0.720000
1696099911.153,1.280000,1.050000,0.730000
1696099921.160,1.260000,1.050000,0.730000
1696099931.153,1.220000,1.050000,0.730000
1696099941.153,1.180000,1.050000,0.730000
1696099951.153,1.160000,1.040000,0.740000
1696099961.153,1.210000,1.060000,0.750000
1696099971.153,1.620000,1.150000,0.780000
1696099981.153,2.040000,1.260000,0.820000
1696099991.153,1.950000,1.270000,0.830000
1696100001.153,1.880000,1.280000,0.840000
1696100011.153,1.820000,1.290000,0.840000
1696100021.153,1.840000,1.310000,0.860000
1696100031.153,1.780000,1.320000,0.860000
1696100041.153,1.810000,1.340000,0.880000
1696100051.153,1.770000,1.340000,0.880000
1696100061.153,1.650000,1.330000,0.890000
1696100071.153,1.550000,1.320000,0.890000
1696100081.153,1.460000,1.310000,0.890000
1696100091.153,1.390000,1.300000,0.890000
1696100101.153,1.330000,1.290000,0.890000
1696100111.153,1.280000,1.280000,0.890000
1696100121.153,1.240000,1.270000,0.900000
1696100131.153,1.200000,1.260000,0.900000
1696100141.153,1.170000,1.250000,0.900000
1696100151.154,1.220000,1.260000,0.910000
1696100161.153,1.180000,1.250000,0.910000
1696100171.154,1.150000,1.240000,0.910000
1696100181.153,1.130000,1.230000,0.910000
1696100191.153,1.110000,1.220000,0.910000
1696100201.153,1.090000,1.220000,0.910000
1696100211.153,1.080000,1.210000,0.910000
1696100221.153,1.070000,1.200000,0.920000
1696100231.153,1.060000,1.200000,0.920000
1696100241.153,1.210000,1.220000,0.930000
1696100251.153,1.170000,1.210000,0.930000
1696100261.153,1.150000,1.210000,0.930000
1696100271.153,1.120000,1.200000,0.930000
1696100281.153,1.180000,1.210000,0.940000
1696100291.153,1.160000,1.200000,0.940000
1696100301.153,1.130000,1.200000,0.940000
1696100311.153,1.110000,1.190000,0.940000
1696100321.153,1.090000,1.180000,0.940000
1696100331.153,1.080000,1.170000,0.940000
1696100341.153,1.210000,1.200000,0.950000
1696100351.153,1.180000,1.200000,0.950000
1696100361.153,1.150000,1.190000,0.960000
1696100371.153,1.130000,1.180000,0.960000
1696100381.153,1.110000,1.170000,0.960000
1696100391.153,1.090000,1.170000,0.960000
1696100401.153,1.080000,1.160000,0.960000
1696100411.153,1.060000,1.160000,0.960000
1696100421.153,1.050000,1.150000,0.960000
1696100431.153,1.130000,1.160000,0.970000
1696100441.154,1.110000,1.160000,0.970000
1696100451.153,1.090000,1.150000,0.970000
1696100461.153,1.080000,1.140000,0.970000
1696100471.153,1.060000,1.140000,0.970000
1696100481.156,1.050000,1.140000,0.970000
1696100491.153,1.040000,1.130000,0.970000
1696100501.153,1.040000,1.130000,0.970000
1696100511.153,1.030000,1.120000,0.980000
1696100521.153,1.030000,1.120000,0.980000
1696100531.153,1.100000,1.130000,0.980000
1696100541.153,1.080000,1.120000,0.980000
1696100551.153,1.070000,1.120000,0.990000
1696100561.153,1.060000,1.110000,0.990000
1696100571.153,1.050000,1.110000,0.990000
1696100581.153,1.040000,1.110000,0.990000
1696100591.153,1.030000,1.100000,0.990000
1696100601.154,1.030000,1.100000,0.990000
1696100611.153,1.020000,1.090000,0.990000
1696100621.153,1.100000,1.110000,1.000000
1696100631.153,1.080000,1.100000,1.000000
1696100641.153,1.070000,1.100000,1.000000
1696100651.153,1.060000,1.100000,1.000000
1696100661.153,1.050000,1.090000,1.000000
1696100671.153,1.040000,1.090000,1.000000
1696100681.153,1.030000,1.080000,1.000000
1696100691.153,1.030000,1.080000,1.000000
1696100701.153,1.020000,1.080000,1.000000
1696100711.153,1.020000,1.080000,1.000000
1696100721.153,1.090000,1.090000,1.000000
1696100731.153,1.080000,1.090000,1.000000
1696100741.153,1.060000,1.080000,1.000000
1696100751.153,1.200000,1.110000,1.010000
1696100761.153,1.170000,1.110000,1.010000
1696100771.153,1.140000,1.110000,1.010000
1696100781.153,1.120000,1.100000,1.010000
1696100791.153,0.950000,1.070000,1.000000
1696100801.153,0.800000,1.030000,0.990000
1696100811.153,0.760000,1.010000,0.980000
1696100821.153,0.640000,0.980000,0.970000
1696100831.153,0.540000,0.950000,0.960000
1696100841.153,0.460000,0.910000,0.950000
1696100851.153,0.390000,0.880000,0.940000
1696100861.153,0.330000,0.850000,0.930000
1696100871.153,0.360000,0.840000,0.920000
1696100881.153,0.300000,0.810000,0.910000
1696100891.153,0.260000,0.790000,0.900000
1696100901.153,0.220000,0.760000,0.890000
1696100911.153,0.180000,0.730000,0.880000
1696100921.153,0.150000,0.710000,0.870000
1696100931.153,0.130000,0.690000,0.860000
1696100941.153,0.330000,0.710000,0.870000
1696100951.153,0.280000,0.690000,0.860000
1696100961.153,0.240000,0.660000,0.850000
1696100971.153,0.350000,0.680000,0.850000
1696100981.153,0.290000,0.650000,0.840000
1696100991.153,0.250000,0.630000,0.830000
1696101001.153,0.210000,0.610000,0.820000
1696101011.153,0.180000,0.590000,0.810000
1696101021.153,0.150000,0.570000,0.810000
1696101031.153,0.130000,0.550000,0.800000
1696101041.153,0.110000,0.530000,0.790000
1696101051.153,0.090000,0.510000,0.780000
1696101061.153,0.080000,0.500000,0.770000
1696101071.153,0.060000,0.480000,0.760000
1696101081.153,0.050000,0.460000,0.750000
1696101091.153,0.040000,0.450000,0.740000
1696101101.153,0.040000,0.430000,0.730000
1696101111.153,0.190000,0.450000,0.740000
1696101121.153,0.240000,0.450000,0.730000
1696101131.153,0.200000,0.440000,0.730000
1696101141.153,0.170000,0.420000,0.720000
1696101151.153,0.150000,0.410000,0.710000
1696101161.153,0.120000,0.390000,0.700000
1696101171.153,0.100000,0.380000,0.690000
1696101181.153,0.090000,0.370000,0.690000
1696101191.153,0.070000,0.350000,0.680000
1696101201.153,0.060000,0.340000,0.670000
1696101211.153,0.050000,0.330000,0.660000
1696101221.153,0.040000,0.320000,0.660000
1696101231.153,0.040000,0.310000,0.650000
1696101241.153,0.030000,0.300000,0.640000
1696101251.153,0.170000,0.320000,0.640000
1696101261.153,0.150000,0.310000,0.640000
1696101271.153,0.120000,0.300000,0.630000
1696101281.153,0.100000,0.290000,0.620000
1696101291.153,0.090000,0.280000,0.610000
1696101301.153,0.070000,0.270000,0.610000
1696101311.153,0.060000,0.260000,0.600000
1696101321.153,0.050000,0.250000,0.590000
1696101331.153,0.040000,0.240000,0.590000
1696101341.153,0.040000,0.230000,0.580000
1696101351.153,0.030000,0.220000,0.570000
1696101361.153,0.100000,0.230000,0.570000
1696101371.153,0.080000,0.230000,0.570000
1696101381.153,0.070000,0.220000,0.560000
1696101391.153,0.060000,0.210000,0.550000
1696101401.153,0.210000,0.240000,0.560000
1696101411.153,0.180000,0.230000,0.550000
1696101421.153,0.150000,0.220000,0.540000
1696101431.153,0.130000,0.210000,0.540000
1696101441.153,0.110000,0.200000,0.530000
1696101451.153,0.090000,0.200000,0.530000
1696101461.153,0.080000,0.190000,0.520000
1696101471.153,0.060000,0.180000,0.510000
1696101481.153,0.200000,0.210000,0.520000
1696101491.153,0.170000,0.200000,0.510000
1696101501.153,0.140000,0.200000,0.510000
1696101511.153,0.120000,0.190000,0.500000
1696101521.153,0.100000,0.180000,0.500000
1696101531.153,0.090000,0.180000,0.490000
1696101541.153,0.070000,0.170000,0.480000
1696101551.153,0.060000,0.160000,0.480000
1696101561.153,0.270000,0.210000,0.490000
1696101571.153,0.230000,0.200000,0.480000
1696101581.153,0.190000,0.190000,0.480000
1696101591.153,0.310000,0.220000,0.480000
1696101601.153,0.260000,0.210000,0.480000
1696101611.153,0.220000,0.200000,0.470000
1696101621.153,0.190000,0.200000,0.460000
1696101631.153,0.160000,0.190000,0.460000
1696101641.153,0.130000,0.180000,0.450000
1696101651.153,0.110000,0.180000,0.450000
1696101661.153,0.100000,0.170000,0.440000
1696101671.153,0.080000,0.160000,0.440000
1696101681.153,0.070000,0.160000,0.430000
1696101691.153,0.060000,0.150000,0.430000
1696101701.153,0.050000,0.150000,0.420000
1696101711.153,0.040000,0.140000,0.420000
1696101721.153,0.030000,0.140000,0.410000
1696101731.153,0.030000,0.130000,0.410000
1696101741.153,0.100000,0.140000,0.410000
1696101751.153,0.090000,0.140000,0.410000
1696101761.153,0.070000,0.130000,0.400000
1696101771.153,0.060000,0.130000,0.400000
1696101781.153,0.050000,0.120000,0.390000
1696101791.153,0.420000,0.200000,0.410000
1696101801.153,0.440000,0.210000,0.410000
1696101811.153,0.370000,0.210000,0.410000
1696101821.153,0.310000,0.200000,0.400000
1696101831.153,0.270000,0.190000,0.400000
